,State,Country,Lat,Long,Date,Confirmed,Death,Recovered,state_cleaned,City
15656,,Montenegro,42.5,19.3,2020-03-23,27,1,0.0,E80,
15657,,Morocco,31.7917,-7.0926,2020-03-23,143,4,3.0,Rabat,
15658,,Namibia,-22.9576,18.4904,2020-03-23,4,0,0.0,Windhoek,
15659,,Nepal,28.1667,84.25,2020-03-23,2,0,1.0,Kathmandu,
15660,Aruba,Netherlands,12.5186,-70.0358,2020-03-23,9,0,0.0,Aruba,
15661,Curacao,Netherlands,12.1696,-68.99,2020-03-23,4,1,0.0,Curacao,
15662,Sint Maarten,Netherlands,18.0425,-63.0548,2020-03-23,2,0,0.0,Sint Maarten,
15663,,Netherlands,52.1326,5.2913,2020-03-23,4749,213,2.0,Amsterdam,
15664,,New Zealand,-40.9006,174.886,2020-03-23,102,0,0.0,Wellington,
15665,,Nicaragua,12.8654,-85.2072,2020-03-23,2,0,0.0,Matagalpa,
15666,,Niger,17.6078,8.0817,2020-03-23,3,0,0.0,Tchirozerine,
15667,,Nigeria,9.082,8.6753,2020-03-23,40,1,2.0,Abuja,
15668,,North Macedonia,41.6086,21.7453,2020-03-23,136,2,1.0,Vojnica,
15669,,Norway,60.472,8.4689,2020-03-23,2621,10,1.0,Hol,
15670,,Oman,21.0,57.0,2020-03-23,66,0,17.0,Muscat,
15671,,Pakistan,30.3753,69.3451,2020-03-23,875,6,5.0,Balochistan,
15672,,Panama,8.538,-80.7821,2020-03-23,345,6,0.0,Panama City,
15673,,Papua New Guinea,-6.315,143.9555,2020-03-23,1,0,0.0,Port Moresby,
15674,,Paraguay,-23.4425,-58.4438,2020-03-23,22,1,0.0,Asunción,
15675,,Peru,-9.19,-75.0152,2020-03-23,395,5,1.0,Lima,
15676,,Philippines,13.0,122.0,2020-03-23,462,33,17.0,Manila,
15677,,Poland,51.9194,19.1451,2020-03-23,749,8,1.0,Warsaw,
15678,,Portugal,39.3999,-8.2245,2020-03-23,2060,23,5.0,Lisbon,
15679,,Qatar,25.3548,51.1839,2020-03-23,501,0,33.0,Doha,
15680,,Romania,45.9432,24.9668,2020-03-23,576,7,64.0,Jibert,
15681,,Russia,60.0,90.0,2020-03-23,438,1,16.0,Russia,
15682,,Rwanda,-1.9403,29.8739,2020-03-23,36,0,0.0,Kigali,
15683,,Saint Lucia,13.9094,-60.9789,2020-03-23,3,0,0.0,Castries,
15684,,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-03-23,1,0,0.0,Kingstown,
15685,,San Marino,43.9424,12.4578,2020-03-23,187,20,4.0,San Marino,
15686,,Saudi Arabia,24.0,45.0,2020-03-23,562,0,16.0,Riyadh,
15687,,Senegal,14.4974,-14.4524,2020-03-23,79,0,5.0,Tambacounda,
15688,,Serbia,44.0165,21.0059,2020-03-23,249,3,1.0,Maršić,
15689,,Seychelles,-4.6796,55.492,2020-03-23,7,0,0.0,Cascade,
15690,,Singapore,1.2833,103.8333,2020-03-23,509,2,144.0,Singapore,
15691,,Slovakia,48.669,19.699,2020-03-23,186,0,7.0,Bratislava,
15692,,Slovenia,46.1512,14.9955,2020-03-23,442,3,0.0,Ljubljana,
15693,,Somalia,5.1521,46.1996,2020-03-23,1,0,0.0,Dhuusamareeb,
15694,,South Africa,-30.5595,22.9375,2020-03-23,402,0,0.0,Pretoria,
15695,,Spain,40.0,-4.0,2020-03-23,35136,2311,2575.0,Toledo,
15696,,Sri Lanka,7.0,81.0,2020-03-23,97,0,3.0,Sri Jayawardenapura Kotte,
15697,,Sudan,12.8628,30.2176,2020-03-23,2,1,0.0,Bara,
15698,,Suriname,3.9193,-56.0278,2020-03-23,5,0,0.0,Amatopo,
15699,,Sweden,63.0,16.0,2020-03-23,2046,25,16.0,Stockholm,
15700,,Switzerland,46.8182,8.2275,2020-03-23,8795,120,131.0,Bern,
15701,,Taiwan*,23.7,121.0,2020-03-23,195,2,28.0,Taiwan,
15702,,Tanzania,-6.369,34.8888,2020-03-23,12,0,0.0,Nkonko,
15703,,Thailand,15.0,101.0,2020-03-23,721,1,44.0,Bangkok,
15704,,Togo,8.6195,0.8248,2020-03-23,18,0,1.0,Sotouboua,
15705,,Trinidad and Tobago,10.6918,-61.2225,2020-03-23,51,0,1.0,Port of Spain,
15706,,Tunisia,34.0,9.0,2020-03-23,89,3,1.0,Tunis,
15707,,Turkey,38.9637,35.2433,2020-03-23,1529,37,0.0,Ankara,
15708,,Uganda,1.0,32.0,2020-03-23,9,0,0.0,Kiboga,
15709,,Ukraine,48.3794,31.1656,2020-03-23,73,3,1.0,Kiev,
15710,,United Arab Emirates,24.0,54.0,2020-03-23,198,2,38.0,Abu Dhabi,
15711,Bermuda,United Kingdom,32.3078,-64.7505,2020-03-23,6,0,0.0,Bermuda,
15712,Cayman Islands,United Kingdom,19.3133,-81.2546,2020-03-23,5,1,0.0,Cayman Islands,
15713,Channel Islands,United Kingdom,49.3723,-2.3644,2020-03-23,36,0,0.0,Channel Islands,
15714,Gibraltar,United Kingdom,36.1408,-5.3536,2020-03-23,15,0,2.0,Gibraltar,
15715,Isle of Man,United Kingdom,54.2361,-4.5481,2020-03-23,13,0,0.0,Isle of Man,
15716,Montserrat,United Kingdom,16.7425,-62.1874,2020-03-23,1,0,0.0,Montserrat,
15717,,United Kingdom,55.3781,-3.4360000000000004,2020-03-23,6650,335,65.0,London,
15718,,Uruguay,-32.5228,-55.7658,2020-03-23,162,0,0.0,Montevideo,
15719,,US,37.0902,-95.7129,2020-03-23,43847,557,178.0,US,
15720,,Uzbekistan,41.3775,64.5853,2020-03-23,46,0,0.0,Tashkent,
15721,,Venezuela,6.4238,-66.5897,2020-03-23,77,0,15.0,Bolívar,
15722,,Vietnam,16.0,108.0,2020-03-23,123,0,17.0,Hanoi,
15723,,Zambia,-15.4167,28.2833,2020-03-23,3,0,0.0,Lusaka,
15724,,Zimbabwe,-20.0,30.0,2020-03-23,3,1,0.0,Harare,
15725,Diamond Princess,Canada,0.0,0.0,2020-03-23,0,1,,Diamond Princess,
15726,,Dominica,15.415,-61.371,2020-03-23,2,0,0.0,Roseau,
15727,,Grenada,12.1165,-61.679,2020-03-23,1,0,0.0,St. George's,
15728,,Mozambique,-18.665695,35.529562,2020-03-23,1,0,,Cheringoma,
15729,,Syria,34.802075,38.99681500000001,2020-03-23,1,0,,Damascus,
15730,,Timor-Leste,-8.874217,125.727539,2020-03-23,1,0,,Manufahi,
15731,,Belize,13.1939,-59.5432,2020-03-23,1,0,0.0,Belmopan,
15732,Recovered,Canada,0.0,0.0,2020-03-23,0,0,,Recovered,
15733,,Laos,19.85627,102.495496,2020-03-23,0,0,0.0,Vientiane,
15734,,Libya,26.3351,17.228331,2020-03-23,0,0,0.0,Tripoli,
15735,,West Bank and Gaza,31.9522,35.2332,2020-03-23,59,0,17.0,West Bank and Gaza,
15736,,Guinea-Bissau,11.8037,-15.1804,2020-03-23,0,0,0.0,Fulacunda,
15737,,Mali,17.570692,-3.996166000000001,2020-03-23,0,0,0.0,Goundam,
15738,,Saint Kitts and Nevis,17.357822,-62.782998,2020-03-23,0,0,0.0,Basseterre,
15739,Northwest Territories,Canada,64.8255,-124.8457,2020-03-23,0,0,,Northwest Territories,
15740,Yukon,Canada,64.2823,-135.0,2020-03-23,0,0,,Yukon,
15741,,Kosovo,42.602636,20.902977,2020-03-23,0,0,0.0,Pristina,
15742,,Burma,21.9162,95.956,2020-03-23,0,0,0.0,Sagang,
15743,Anguilla,United Kingdom,18.2206,-63.0686,2020-03-23,0,0,0.0,Anguilla,
15744,British Virgin Islands,United Kingdom,18.4207,-64.64,2020-03-23,0,0,0.0,British Virgin Islands,
15745,Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-03-23,0,0,0.0,Turks and Caicos Islands,
15746,,MS Zaandam,0.0,0.0,2020-03-23,0,0,0.0,MS Zaandam,
15747,,Botswana,-22.3285,24.6849,2020-03-23,0,0,0.0,CKGR,
15748,,Afghanistan,33.0,65.0,2020-03-24,74,1,1.0,Baghran,
15749,,Albania,41.1533,20.1683,2020-03-24,123,5,10.0,E852,
15750,,Algeria,28.0339,1.6596,2020-03-24,264,19,24.0,Timokten,
15751,,Andorra,42.5063,1.5218,2020-03-24,164,1,1.0,Andorra la Vella,
15752,,Angola,-11.2027,17.8739,2020-03-24,3,0,0.0,Sautari,
15753,,Antigua and Barbuda,17.0608,-61.7964,2020-03-24,3,0,0.0,St. John's,
15754,,Argentina,-38.4161,-63.6167,2020-03-24,387,6,52.0,Buenos Aires,
15755,,Armenia,40.0691,45.0382,2020-03-24,249,0,14.0,Yerevan,
15756,Australian Capital Territory,Australia,-35.4735,149.0124,2020-03-24,39,0,0.0,Australian Capital Territory,
15757,New South Wales,Australia,-33.8688,151.2093,2020-03-24,818,7,4.0,New South Wales,
15758,Northern Territory,Australia,-12.4634,130.8456,2020-03-24,6,0,0.0,Northern Territory,
15759,Queensland,Australia,-28.0167,153.4,2020-03-24,397,0,8.0,Queensland,
15760,South Australia,Australia,-34.9285,138.6007,2020-03-24,170,0,3.0,South Australia,
15761,Tasmania,Australia,-41.4545,145.9707,2020-03-24,28,0,3.0,Tasmania,
15762,Victoria,Australia,-37.8136,144.9631,2020-03-24,411,0,97.0,Victoria,
15763,Western Australia,Australia,-31.9505,115.8605,2020-03-24,175,1,0.0,Western Australia,
15764,,Austria,47.5162,14.5501,2020-03-24,5283,28,9.0,Vienna,
15765,,Azerbaijan,40.1431,47.5769,2020-03-24,87,1,10.0,Agjabadi,
15766,,Bahamas,25.0343,-77.3963,2020-03-24,5,0,1.0,Nassau,
15767,,Bahrain,26.0275,50.55,2020-03-24,392,3,177.0,Manama,
15768,,Bangladesh,23.685,90.3563,2020-03-24,39,4,5.0,Dhaka,
15769,,Barbados,13.1939,-59.5432,2020-03-24,18,0,0.0,Bridgetown,
15770,,Belarus,53.7098,27.9534,2020-03-24,81,0,22.0,Minsk,
15771,,Belgium,50.8333,4.0,2020-03-24,4269,122,461.0,Brussels,
15772,,Benin,9.3077,2.3158,2020-03-24,6,0,0.0,Porto-Novo,
15773,,Bhutan,27.5142,90.4336,2020-03-24,2,0,0.0,Trongsa,
15774,,Bolivia,-16.2902,-63.5887,2020-03-24,29,0,0.0,Bolivia,
15775,,Bosnia and Herzegovina,43.9159,17.6791,2020-03-24,166,3,2.0,Sarajevo,
15776,,Brazil,-14.235,-51.9253,2020-03-24,2247,46,2.0,Brasília,
15777,,Brunei,4.5353,114.7277,2020-03-24,104,0,2.0,Rambai,
15778,,Bulgaria,42.7339,25.4858,2020-03-24,218,3,3.0,Sofia,
15779,,Burkina Faso,12.2383,-1.5616,2020-03-24,114,4,7.0,Kadiogo,
15780,,Cabo Verde,16.5388,-23.0418,2020-03-24,3,1,0.0,Cabo Verde,
15781,,Cambodia,11.55,104.9167,2020-03-24,91,0,4.0,Phnom Penh,
15782,,Cameroon,3.848,11.5021,2020-03-24,66,0,0.0,Yaounde,
15783,Alberta,Canada,53.9333,-116.5765,2020-03-24,359,1,,Alberta,
15784,British Columbia,Canada,49.2827,-123.1207,2020-03-24,617,13,,British Columbia,
15785,Grand Princess,Canada,37.6489,-122.6655,2020-03-24,13,0,,Grand Princess,
15786,Manitoba,Canada,53.7609,-98.8139,2020-03-24,21,0,,Manitoba,
15787,New Brunswick,Canada,46.5653,-66.4619,2020-03-24,18,0,,New Brunswick,
15788,Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-03-24,35,0,,Newfoundland and Labrador,
15789,Nova Scotia,Canada,44.682,-63.7443,2020-03-24,51,0,,Nova Scotia,
15790,Ontario,Canada,51.2538,-85.3232,2020-03-24,588,7,,Ontario,
15791,Prince Edward Island,Canada,46.5107,-63.4168,2020-03-24,3,0,,Prince Edward Island,
15792,Quebec,Canada,52.9399,-73.5491,2020-03-24,1013,4,,Quebec,
15793,Saskatchewan,Canada,52.9399,-106.4509,2020-03-24,72,0,,Saskatchewan,
15794,,Central African Republic,6.6111,20.9394,2020-03-24,3,0,0.0,Ippy,
15795,,Chad,15.4542,18.7322,2020-03-24,3,0,0.0,Borkou,
15796,,Chile,-35.6751,-71.543,2020-03-24,922,2,17.0,Maule,
15797,Anhui,China,31.8257,117.2264,2020-03-24,990,6,984.0,Anhui,
15798,Beijing,China,40.1824,116.4142,2020-03-24,558,8,401.0,Beijing,
15799,Chongqing,China,30.0572,107.874,2020-03-24,578,6,570.0,Chongqing,
15800,Fujian,China,26.0789,117.9874,2020-03-24,318,1,295.0,Fujian,
15801,Gansu,China,37.8099,101.0583,2020-03-24,136,2,119.0,Gansu,
15802,Guangdong,China,23.3417,113.4244,2020-03-24,1428,8,1333.0,Guangdong,
15803,Guangxi,China,23.8298,108.7881,2020-03-24,254,2,250.0,Guangxi,
15804,Guizhou,China,26.8154,106.8748,2020-03-24,146,2,144.0,Guizhou,
15805,Hainan,China,19.1959,109.7453,2020-03-24,168,6,168.0,Hainan,
15806,Hebei,China,39.549,116.1306,2020-03-24,319,6,310.0,Hebei,
15807,Heilongjiang,China,47.862,127.7615,2020-03-24,484,13,468.0,Heilongjiang,
15808,Henan,China,33.882,113.614,2020-03-24,1274,22,1250.0,Henan,
15809,Hong Kong,China,22.3,114.2,2020-03-24,386,4,101.0,Hong Kong,
15810,Hubei,China,30.9756,112.2707,2020-03-24,67801,3160,60324.0,Hubei,
15811,Hunan,China,27.6104,111.7088,2020-03-24,1018,4,1014.0,Hunan,
15812,Inner Mongolia,China,44.0935,113.9448,2020-03-24,75,1,74.0,Inner Mongolia,
15813,Jiangsu,China,32.9711,119.455,2020-03-24,636,0,631.0,Jiangsu,
15814,Jiangxi,China,27.614,115.7221,2020-03-24,936,1,934.0,Jiangxi,
15815,Jilin,China,43.6661,126.1923,2020-03-24,93,1,92.0,Jilin,
15816,Liaoning,China,41.2956,122.6085,2020-03-24,127,2,124.0,Liaoning,
15817,Macau,China,22.1667,113.55,2020-03-24,25,0,10.0,Macau,
15818,Ningxia,China,37.2692,106.1655,2020-03-24,75,0,75.0,Ningxia,
15819,Qinghai,China,35.7452,95.9956,2020-03-24,18,0,18.0,Qinghai,
15820,Shaanxi,China,35.1917,108.8701,2020-03-24,249,3,240.0,Shaanxi,
15821,Shandong,China,36.3427,118.1498,2020-03-24,768,7,752.0,Shandong,
15822,Shanghai,China,31.202,121.4491,2020-03-24,414,4,330.0,Shanghai,
15823,Shanxi,China,37.5777,112.2922,2020-03-24,134,0,133.0,Shanxi,
15824,Sichuan,China,30.6171,102.7103,2020-03-24,545,3,536.0,Sichuan,
15825,Tianjin,China,39.3054,117.323,2020-03-24,145,3,133.0,Tianjin,
15826,Tibet,China,31.6927,88.0924,2020-03-24,1,0,1.0,Tibet,
15827,Xinjiang,China,41.1129,85.2401,2020-03-24,76,3,73.0,Xinjiang,
15828,Yunnan,China,24.974,101.487,2020-03-24,176,2,172.0,Yunnan,
15829,Zhejiang,China,29.1832,120.0934,2020-03-24,1240,1,1221.0,Zhejiang,
15830,,Colombia,4.5709,-74.2973,2020-03-24,378,3,6.0,Cundinamarca,
15831,,Congo (Brazzaville),-4.0383,21.7587,2020-03-24,4,0,0.0,Kasai,
15832,,Congo (Kinshasa),-4.0383,21.7587,2020-03-24,45,2,0.0,Kasai,
15833,,Costa Rica,9.7489,-83.7534,2020-03-24,177,2,2.0,San José,
15834,,Cote d'Ivoire,7.54,-5.5471,2020-03-24,73,0,2.0,Cote d'Ivoire,
15835,,Croatia,45.1,15.2,2020-03-24,382,1,5.0,Jezerane,
15836,,Diamond Princess,0.0,0.0,2020-03-24,712,10,325.0,Diamond Princess,
15837,,Cuba,22.0,-80.0,2020-03-24,48,1,1.0,Havana,
15838,,Cyprus,35.1264,33.4299,2020-03-24,124,3,3.0,Nicosia,
15839,,Czechia,49.8175,15.473,2020-03-24,1394,3,10.0,Czechia,
15840,Faroe Islands,Denmark,61.8926,-6.9118,2020-03-24,122,0,33.0,Faroe Islands,
15841,Greenland,Denmark,71.7069,-42.6043,2020-03-24,5,0,2.0,Greenland,
15842,,Denmark,56.2639,9.5018,2020-03-24,1591,32,1.0,Copenhagen,
15843,,Djibouti,11.8251,42.5903,2020-03-24,3,0,0.0,Djibouti,
15844,,Dominican Republic,18.7357,-70.1627,2020-03-24,312,6,3.0,Yamasá,
15845,,Ecuador,-1.8312,-78.1834,2020-03-24,1082,27,3.0,Quito,
15846,,Egypt,26.0,30.0,2020-03-24,402,20,80.0,Cairo,
15847,,El Salvador,13.7942,-88.8965,2020-03-24,5,0,0.0,San Salvador,
15848,,Equatorial Guinea,1.5,10.0,2020-03-24,9,0,0.0,Mbini,
15849,,Eritrea,15.1794,39.7823,2020-03-24,1,0,0.0,Asmara,
15850,,Estonia,58.5953,25.0136,2020-03-24,369,0,7.0,Tallinn,
15851,,Eswatini,-26.5225,31.4659,2020-03-24,4,0,0.0,Eswatini,
15852,,Ethiopia,9.145,40.4897,2020-03-24,12,0,0.0,Addis Ababa,
15853,,Fiji,-17.7134,178.065,2020-03-24,4,0,0.0,Navosa,
15854,,Finland,64.0,26.0,2020-03-24,792,1,10.0,Helsinki,
15855,French Guiana,France,3.9339,-53.1258,2020-03-24,23,0,6.0,French Guiana,
15856,French Polynesia,France,-17.6797,149.4068,2020-03-24,25,0,0.0,French Polynesia,
15857,Guadeloupe,France,16.25,-61.5833,2020-03-24,62,1,0.0,Guadeloupe,
15858,Mayotte,France,-12.8275,45.1662,2020-03-24,36,0,0.0,Mayotte,
15859,New Caledonia,France,-20.9043,165.618,2020-03-24,10,0,0.0,New Caledonia,
15860,Reunion,France,-21.1351,55.2471,2020-03-24,94,0,1.0,Reunion,
15861,Saint Barthelemy,France,17.9,-62.8333,2020-03-24,3,0,0.0,Saint Barthelemy,
15862,St Martin,France,18.0708,-63.0501,2020-03-24,8,0,0.0,St Martin,
15863,Martinique,France,14.6415,-61.0242,2020-03-24,57,1,0.0,Martinique,
15864,,France,46.2276,2.2137,2020-03-24,22304,1100,3243.0,Paris,
15865,,Gabon,-0.8037,11.6094,2020-03-24,6,1,0.0,Lolo-Bouenguidi,
15866,,Gambia,13.4432,-15.3101,2020-03-24,3,1,0.0,Banjul,
15867,,Georgia,42.3154,43.3569,2020-03-24,70,0,9.0,Imereti,
15868,,Germany,51.0,9.0,2020-03-24,32986,157,3243.0,Berlin,
15869,,Ghana,7.9465,-1.0232,2020-03-24,53,2,0.0,Pru,
15870,,Greece,39.0742,21.8243,2020-03-24,743,20,29.0,Fournas,
15871,,Guatemala,15.7835,-90.2308,2020-03-24,21,1,0.0,Chisec,
15872,,Guinea,9.9456,-9.6966,2020-03-24,4,0,0.0,Conakry,
15873,,Guyana,5.0,-58.75,2020-03-24,5,1,0.0,Georgetown,
15874,,Haiti,18.9712,-72.2852,2020-03-24,7,0,0.0,Durocher,
15875,,Vatican City,41.9029,12.4534,2020-03-24,4,0,0.0,Vatican City,
15876,,Honduras,15.2,-86.2419,2020-03-24,30,0,0.0,Gualaco,
15877,,Hungary,47.1625,19.5033,2020-03-24,187,9,21.0,erdészet,
15878,,Iceland,64.9631,-19.0208,2020-03-24,648,2,51.0,Skagafjörður,
15879,,India,21.0,78.0,2020-03-24,536,10,40.0,New Delhi,
15880,,Indonesia,-0.7893,113.9213,2020-03-24,686,55,30.0,Jakarta,
15881,,Iran,32.0,53.0,2020-03-24,24811,1934,8913.0,Tehran,
15882,,Iraq,33.0,44.0,2020-03-24,316,27,75.0,Fallujah,
15883,,Ireland,53.1424,-7.6921,2020-03-24,1329,7,5.0,Dublin,
15884,,Israel,31.0,35.0,2020-03-24,1238,3,53.0,Jerusalem,
15885,,Italy,43.0,12.0,2020-03-24,69176,6820,8326.0,Rome,
15886,,Jamaica,18.1096,-77.2975,2020-03-24,21,1,2.0,Summerfield,
15887,,Japan,36.0,138.0,2020-03-24,1193,43,285.0,Hiraide,
15888,,Jordan,31.24,36.51,2020-03-24,154,0,1.0,Amman,
15889,,Kazakhstan,48.0196,66.9237,2020-03-24,72,0,0.0,Astana,
15890,,Kenya,-0.0236,37.9062,2020-03-24,25,0,0.0,Tumbura,
15891,,"Korea, South",36.0,128.0,2020-03-24,9037,120,3507.0,Gyeongsangbuk-do,
15892,,Kuwait,29.5,47.75,2020-03-24,191,0,39.0,Kuwait City,
15893,,Kyrgyzstan,41.2044,74.7661,2020-03-24,42,0,0.0,Bishkek,
15894,,Latvia,56.8796,24.6032,2020-03-24,197,0,1.0,LV-5015,
15895,,Lebanon,33.8547,35.8623,2020-03-24,318,4,8.0,Zahlé,
15896,,Liberia,6.4281,-9.4295,2020-03-24,3,0,0.0,Monrovia,
15897,,Liechtenstein,47.14,9.55,2020-03-24,51,0,0.0,Vaduz,
15898,,Lithuania,55.1694,23.8813,2020-03-24,209,2,1.0,Vilnius,
15899,,Luxembourg,49.8153,6.1296,2020-03-24,1099,8,6.0,Luxembourg,
15900,,Madagascar,-18.7669,46.8691,2020-03-24,17,0,0.0,Miarinarivo,
15901,,Malaysia,2.5,112.5,2020-03-24,1624,16,183.0,Sarawak,
15902,,Maldives,3.2028,73.2207,2020-03-24,13,0,5.0,Malé,
15903,,Malta,35.9375,14.3754,2020-03-24,110,0,2.0,Mgarr,
15904,,Mauritania,21.0079,10.9408,2020-03-24,2,0,0.0,Arlit,
15905,,Mauritius,-20.2,57.5,2020-03-24,42,2,0.0,Port Louis,
15906,,Mexico,23.6345,-102.5528,2020-03-24,367,4,4.0,Zacatecas,
15907,,Moldova,47.4116,28.3699,2020-03-24,125,1,2.0,Chisinau,
15908,,Monaco,43.7333,7.4167,2020-03-24,23,0,1.0,Monaco,
15909,,Mongolia,46.8625,103.8467,2020-03-24,10,0,0.0,Burd,
15910,,Montenegro,42.5,19.3,2020-03-24,47,1,0.0,E80,
15911,,Morocco,31.7917,-7.0926,2020-03-24,170,5,6.0,Rabat,
15912,,Namibia,-22.9576,18.4904,2020-03-24,7,0,2.0,Windhoek,
15913,,Nepal,28.1667,84.25,2020-03-24,2,0,1.0,Kathmandu,
15914,Aruba,Netherlands,12.5186,-70.0358,2020-03-24,12,0,1.0,Aruba,
15915,Curacao,Netherlands,12.1696,-68.99,2020-03-24,6,1,0.0,Curacao,
15916,Sint Maarten,Netherlands,18.0425,-63.0548,2020-03-24,2,0,0.0,Sint Maarten,
15917,,Netherlands,52.1326,5.2913,2020-03-24,5560,276,2.0,Amsterdam,
15918,,New Zealand,-40.9006,174.886,2020-03-24,155,0,12.0,Wellington,
15919,,Nicaragua,12.8654,-85.2072,2020-03-24,2,0,0.0,Matagalpa,
15920,,Niger,17.6078,8.0817,2020-03-24,3,0,0.0,Tchirozerine,
15921,,Nigeria,9.082,8.6753,2020-03-24,44,1,2.0,Abuja,
15922,,North Macedonia,41.6086,21.7453,2020-03-24,148,2,1.0,Vojnica,
15923,,Norway,60.472,8.4689,2020-03-24,2863,12,6.0,Hol,
15924,,Oman,21.0,57.0,2020-03-24,84,0,17.0,Muscat,
15925,,Pakistan,30.3753,69.3451,2020-03-24,972,7,18.0,Balochistan,
15926,,Panama,8.538,-80.7821,2020-03-24,345,6,1.0,Panama City,
15927,,Papua New Guinea,-6.315,143.9555,2020-03-24,1,0,0.0,Port Moresby,
15928,,Paraguay,-23.4425,-58.4438,2020-03-24,27,2,0.0,Asunción,
15929,,Peru,-9.19,-75.0152,2020-03-24,416,7,1.0,Lima,
15930,,Philippines,13.0,122.0,2020-03-24,552,35,20.0,Manila,
15931,,Poland,51.9194,19.1451,2020-03-24,901,10,1.0,Warsaw,
15932,,Portugal,39.3999,-8.2245,2020-03-24,2362,33,22.0,Lisbon,
15933,,Qatar,25.3548,51.1839,2020-03-24,526,0,41.0,Doha,
15934,,Romania,45.9432,24.9668,2020-03-24,794,11,79.0,Jibert,
15935,,Russia,60.0,90.0,2020-03-24,495,1,22.0,Russia,
15936,,Rwanda,-1.9403,29.8739,2020-03-24,40,0,0.0,Kigali,
15937,,Saint Lucia,13.9094,-60.9789,2020-03-24,3,0,0.0,Castries,
15938,,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-03-24,1,0,0.0,Kingstown,
15939,,San Marino,43.9424,12.4578,2020-03-24,187,21,4.0,San Marino,
15940,,Saudi Arabia,24.0,45.0,2020-03-24,767,1,28.0,Riyadh,
15941,,Senegal,14.4974,-14.4524,2020-03-24,86,0,8.0,Tambacounda,
15942,,Serbia,44.0165,21.0059,2020-03-24,303,3,15.0,Maršić,
15943,,Seychelles,-4.6796,55.492,2020-03-24,7,0,0.0,Cascade,
15944,,Singapore,1.2833,103.8333,2020-03-24,558,2,156.0,Singapore,
15945,,Slovakia,48.669,19.699,2020-03-24,204,0,7.0,Bratislava,
15946,,Slovenia,46.1512,14.9955,2020-03-24,480,4,0.0,Ljubljana,
15947,,Somalia,5.1521,46.1996,2020-03-24,1,0,0.0,Dhuusamareeb,
15948,,South Africa,-30.5595,22.9375,2020-03-24,554,0,4.0,Pretoria,
15949,,Spain,40.0,-4.0,2020-03-24,39885,2808,3794.0,Toledo,
15950,,Sri Lanka,7.0,81.0,2020-03-24,102,0,2.0,Sri Jayawardenapura Kotte,
15951,,Sudan,12.8628,30.2176,2020-03-24,3,1,0.0,Bara,
15952,,Suriname,3.9193,-56.0278,2020-03-24,7,0,0.0,Amatopo,
15953,,Sweden,63.0,16.0,2020-03-24,2286,36,16.0,Stockholm,
15954,,Switzerland,46.8182,8.2275,2020-03-24,9877,122,131.0,Bern,
15955,,Taiwan*,23.7,121.0,2020-03-24,215,2,29.0,Taiwan,
15956,,Tanzania,-6.369,34.8888,2020-03-24,12,0,0.0,Nkonko,
15957,,Thailand,15.0,101.0,2020-03-24,827,4,52.0,Bangkok,
15958,,Togo,8.6195,0.8248,2020-03-24,20,0,1.0,Sotouboua,
15959,,Trinidad and Tobago,10.6918,-61.2225,2020-03-24,57,0,0.0,Port of Spain,
15960,,Tunisia,34.0,9.0,2020-03-24,114,4,1.0,Tunis,
15961,,Turkey,38.9637,35.2433,2020-03-24,1872,44,0.0,Ankara,
15962,,Uganda,1.0,32.0,2020-03-24,9,0,0.0,Kiboga,
15963,,Ukraine,48.3794,31.1656,2020-03-24,97,3,1.0,Kiev,
15964,,United Arab Emirates,24.0,54.0,2020-03-24,248,2,45.0,Abu Dhabi,
15965,Bermuda,United Kingdom,32.3078,-64.7505,2020-03-24,6,0,0.0,Bermuda,
15966,Cayman Islands,United Kingdom,19.3133,-81.2546,2020-03-24,6,1,0.0,Cayman Islands,
15967,Channel Islands,United Kingdom,49.3723,-2.3644,2020-03-24,36,0,0.0,Channel Islands,
15968,Gibraltar,United Kingdom,36.1408,-5.3536,2020-03-24,15,0,5.0,Gibraltar,
15969,Isle of Man,United Kingdom,54.2361,-4.5481,2020-03-24,23,0,0.0,Isle of Man,
15970,Montserrat,United Kingdom,16.7425,-62.1874,2020-03-24,1,0,0.0,Montserrat,
15971,,United Kingdom,55.3781,-3.4360000000000004,2020-03-24,8077,422,135.0,London,
15972,,Uruguay,-32.5228,-55.7658,2020-03-24,162,0,0.0,Montevideo,
15973,,US,37.0902,-95.7129,2020-03-24,53740,706,348.0,US,
15974,,Uzbekistan,41.3775,64.5853,2020-03-24,50,0,0.0,Tashkent,
15975,,Venezuela,6.4238,-66.5897,2020-03-24,84,0,15.0,Bolívar,
15976,,Vietnam,16.0,108.0,2020-03-24,134,0,17.0,Hanoi,
15977,,Zambia,-15.4167,28.2833,2020-03-24,3,0,0.0,Lusaka,
15978,,Zimbabwe,-20.0,30.0,2020-03-24,3,1,0.0,Harare,
15979,Diamond Princess,Canada,0.0,0.0,2020-03-24,0,1,,Diamond Princess,
15980,,Dominica,15.415,-61.371,2020-03-24,2,0,0.0,Roseau,
15981,,Grenada,12.1165,-61.679,2020-03-24,1,0,0.0,St. George's,
